caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,A,2020-08-17 14:44:23,2020-08-17 14:49:50,Role 5,6,1.0431617264690587,0
1,B,2020-08-17 15:14:47,2020-08-17 15:19:00,Role 5,6,1.0436817472698907,0
1,E,2020-08-17 15:19:00,2020-08-17 15:22:32,Role 5,6,1.0422256890275612,0
1,F,2020-08-17 15:22:32,2020-08-17 15:26:26,Role 5,6,1.03733749349974,0
1,C,2020-08-17 15:26:26,2020-08-17 15:33:19,Role 5,6,1.0390015600624025,0
2,A,2020-08-17 15:33:19,2020-08-17 15:38:46,Role 5,7,1.0431617264690587,0
1,D,2020-08-17 15:38:46,2020-08-17 15:48:00,Role 5,7,1.040665626625065,1
1,H,2020-08-17 15:48:00,2020-08-17 15:52:25,Role 5,7,1.0451378055122205,0
2,B,2020-08-17 16:07:21,2020-08-17 16:11:33,Role 5,7,1.0436817472698907,1
2,E,2020-08-17 16:11:33,2020-08-17 16:15:05,Role 5,7,1.0422256890275612,0
2,F,2020-08-17 16:15:05,2020-08-17 16:18:59,Role 5,7,1.03733749349974,0
3,A,2020-08-17 16:18:59,2020-08-17 16:24:26,Role 5,8,1.0431617264690587,0
2,C,2020-08-17 16:24:26,2020-08-17 16:31:20,Role 5,8,1.0390015600624025,1
2,D,2020-08-17 16:31:20,2020-08-17 16:40:38,Role 5,8,1.040665626625065,0
2,H,2020-08-17 16:40:38,2020-08-17 16:45:03,Role 5,8,1.0451378055122205,0
3,B,2020-08-17 16:53:47,2020-08-17 16:57:59,Role 5,8,1.0436817472698907,1
3,E,2020-08-17 16:57:59,2020-08-17 17:01:31,Role 5,8,1.0422256890275612,0
3,F,2020-08-17 17:01:31,2020-08-17 17:05:25,Role 5,8,1.03733749349974,0
3,C,2020-08-17 17:05:25,2020-08-17 17:12:20,Role 5,8,1.0390015600624025,0
3,D,2020-08-17 17:12:20,2020-08-17 17:21:43,Role 5,8,1.040665626625065,0
1,G,2020-08-17 17:21:43,2020-08-17 17:22:48,Role 5,7,1.0420176807072283,0
3,H,2020-08-17 17:22:48,2020-08-17 17:27:13,Role 5,8,1.0451378055122205,1
4,A,2020-08-17 17:40:56,2020-08-17 17:46:23,Role 5,9,1.0431617264690587,0
1,I,2020-08-17 17:50:19,2020-08-17 17:57:36,Role 5,8,1.0636505460218408,1
2,G,2020-08-17 18:07:17,2020-08-17 18:08:21,Role 5,8,1.0420176807072283,0
1,J,2020-08-17 18:09:08,2020-08-17 18:12:03,Role 5,9,1.3449817992719708,0
4,B,2020-08-17 18:13:30,2020-08-17 18:17:42,Role 5,9,1.0436817472698907,0
4,E,2020-08-17 18:17:42,2020-08-17 18:21:14,Role 5,9,1.0422256890275612,0
4,F,2020-08-17 18:21:14,2020-08-17 18:25:08,Role 5,9,1.03733749349974,0
1,K,2020-08-17 18:25:08,2020-08-17 18:28:06,Role 5,9,1.0498179927197089,0
4,C,2020-08-17 18:28:06,2020-08-17 18:35:02,Role 5,9,1.0390015600624025,1
2,I,2020-08-17 18:35:02,2020-08-17 18:42:19,Role 5,9,1.0636505460218408,0
4,D,2020-08-17 18:42:19,2020-08-17 18:51:48,Role 5,9,1.040665626625065,1
1,N,2020-08-17 18:51:48,2020-08-17 18:54:48,Role 5,9,1.0142485699427977,1
3,G,2020-08-17 18:54:48,2020-08-17 18:55:52,Role 5,8,1.0420176807072283,0
4,H,2020-08-17 18:55:52,2020-08-17 19:00:17,Role 5,9,1.0451378055122205,2
2,J,2020-08-17 19:00:17,2020-08-17 19:03:23,Role 5,9,1.3449817992719708,2
5,A,2020-08-17 19:03:23,2020-08-17 19:08:49,Role 5,10,1.0431617264690587,1
2,P,2020-08-17 19:15:26,2020-08-17 19:18:35,Role 5,10,1.0064482579303171,1
3,I,2020-08-17 19:22:03,2020-08-17 19:29:08,Role 5,9,1.0636505460218408,2
2,Q,2020-08-17 19:23:43,2020-08-17 19:33:49,Role 2,10,1.0520020800832033,0
2,R,2020-08-17 19:36:17,2020-08-17 19:40:39,Role 2,10,1.311804472178887,0
2,S,2020-08-17 19:41:57,2020-08-17 19:44:55,Role 2,10,1.0640665626625065,0
3,J,2020-08-17 19:41:55,2020-08-17 19:45:00,Role 5,10,1.3449817992719708,0
2,T,2020-08-17 19:45:30,2020-08-17 19:46:52,Role 2,10,1.0728029121164846,0
5,B,2020-08-17 19:50:11,2020-08-17 19:54:20,Role 5,10,1.0436817472698907,0
5,E,2020-08-17 19:54:20,2020-08-17 19:57:50,Role 5,9,1.0422256890275612,0
3,K,2020-08-17 19:57:50,2020-08-17 20:00:54,Role 5,10,1.0498179927197089,0
5,F,2020-08-17 20:00:54,2020-08-17 20:04:42,Role 5,9,1.03733749349974,1
5,C,2020-08-17 20:04:42,2020-08-17 20:11:17,Role 5,9,1.0390015600624025,0
5,D,2020-08-17 20:11:17,2020-08-17 20:20:36,Role 5,9,1.040665626625065,0
3,N,2020-08-17 20:20:36,2020-08-17 20:23:35,Role 5,9,1.0142485699427977,1
5,H,2020-08-17 20:23:35,2020-08-17 20:27:54,Role 5,9,1.0451378055122205,1
4,G,2020-08-17 20:27:54,2020-08-17 20:29:05,Role 5,10,1.0420176807072283,2
1,Y,2020-08-17 18:57:33,2020-08-17 20:33:06,Role 3,9,1.0230889235569423,0
1,Z,2020-08-17 20:33:12,2020-08-17 20:38:34,Role 3,9,1.0908996359854395,0
4,I,2020-08-17 20:58:35,2020-08-17 21:05:06,Role 5,9,1.0636505460218408,0
6,A,2020-08-17 21:05:06,2020-08-17 21:10:31,Role 5,10,1.0431617264690587,0
4,J,2020-08-17 21:16:19,2020-08-17 21:19:22,Role 5,10,1.3449817992719708,1
4,P,2020-08-17 21:29:36,2020-08-17 21:32:31,Role 5,10,1.0064482579303171,0
4,Q,2020-08-17 21:36:11,2020-08-17 21:44:10,Role 2,10,1.0520020800832033,0
1,AA,2020-08-17 20:38:34,2020-08-17 21:44:58,Role 3,9,1.0185127405096204,0
4,R,2020-08-17 21:45:33,2020-08-17 21:49:32,Role 2,10,2.311804472178887,0
1,R,2020-08-17 21:44:58,2020-08-17 21:50:21,Role 2,10,1.311804472178887,0
4,S,2020-08-17 21:50:16,2020-08-17 21:52:13,Role 2,10,1.0640665626625065,0
4,T,2020-08-17 21:52:53,2020-08-17 21:53:11,Role 2,10,1.0728029121164846,0
1,S,2020-08-17 21:50:21,2020-08-17 21:54:05,Role 2,10,2.0640665626625063,0
