caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,A,2020-08-17 14:42:03,2020-08-17 14:47:30,Role 5,6,1.0431617264690587,0
1,B,2020-08-17 15:12:27,2020-08-17 15:16:40,Role 5,6,1.0436817472698907,0
1,E,2020-08-17 15:16:40,2020-08-17 15:20:12,Role 5,6,1.0422256890275612,0
1,F,2020-08-17 15:20:12,2020-08-17 15:24:06,Role 5,6,1.03733749349974,0
1,C,2020-08-17 15:24:06,2020-08-17 15:30:59,Role 5,6,1.0390015600624025,0
1,D,2020-08-17 15:30:59,2020-08-17 15:40:13,Role 5,6,1.040665626625065,0
1,H,2020-08-17 15:40:13,2020-08-17 15:44:38,Role 5,6,1.0451378055122205,0
2,A,2020-08-17 15:49:47,2020-08-17 15:55:14,Role 5,7,1.0431617264690587,0
3,A,2020-08-17 16:15:21,2020-08-17 16:20:48,Role 5,8,1.0431617264690587,0
2,B,2020-08-17 16:20:54,2020-08-17 16:25:06,Role 5,7,1.0436817472698907,0
2,E,2020-08-17 16:25:06,2020-08-17 16:28:38,Role 5,8,1.0422256890275612,0
2,F,2020-08-17 16:28:38,2020-08-17 16:32:32,Role 5,8,1.03733749349974,0
2,C,2020-08-17 16:32:32,2020-08-17 16:39:26,Role 5,8,1.0390015600624025,0
2,D,2020-08-17 16:39:26,2020-08-17 16:48:47,Role 5,8,1.040665626625065,0
3,B,2020-08-17 16:48:47,2020-08-17 16:52:59,Role 5,8,1.0436817472698907,0
2,H,2020-08-17 16:52:59,2020-08-17 16:57:25,Role 5,8,1.0451378055122205,1
3,E,2020-08-17 16:57:25,2020-08-17 17:00:57,Role 5,8,1.0422256890275612,1
3,F,2020-08-17 17:00:57,2020-08-17 17:04:51,Role 5,8,1.03733749349974,0
3,C,2020-08-17 17:04:51,2020-08-17 17:11:46,Role 5,8,1.0390015600624025,0
1,G,2020-08-17 17:11:46,2020-08-17 17:12:51,Role 5,6,1.0420176807072283,0
3,D,2020-08-17 17:12:51,2020-08-17 17:22:14,Role 5,8,1.040665626625065,1
3,H,2020-08-17 17:22:14,2020-08-17 17:26:39,Role 5,8,1.0451378055122205,0
1,I,2020-08-17 17:40:13,2020-08-17 17:47:28,Role 5,8,1.0636505460218408,1
4,A,2020-08-17 17:47:28,2020-08-17 17:52:55,Role 5,9,1.0431617264690587,0
1,J,2020-08-17 17:58:58,2020-08-17 18:01:52,Role 5,9,1.3449817992719708,1
1,K,2020-08-17 18:13:10,2020-08-17 18:16:07,Role 5,9,1.0498179927197089,0
5,A,2020-08-17 18:16:07,2020-08-17 18:21:34,Role 5,10,1.0431617264690587,0
2,G,2020-08-17 18:21:34,2020-08-17 18:22:38,Role 5,8,1.0420176807072283,1
4,B,2020-08-17 18:23:03,2020-08-17 18:27:15,Role 5,9,1.0436817472698907,0
4,E,2020-08-17 18:27:15,2020-08-17 18:30:47,Role 5,10,1.0422256890275612,0
1,N,2020-08-17 18:30:47,2020-08-17 18:33:47,Role 5,10,1.0142485699427977,1
4,F,2020-08-17 18:33:47,2020-08-17 18:37:41,Role 5,10,1.03733749349974,1
4,C,2020-08-17 18:37:41,2020-08-17 18:44:28,Role 5,10,1.0390015600624025,0
4,D,2020-08-17 18:44:28,2020-08-17 18:53:25,Role 5,10,1.040665626625065,0
3,G,2020-08-17 18:53:25,2020-08-17 18:54:33,Role 5,8,1.0420176807072283,0
2,I,2020-08-17 18:54:33,2020-08-17 19:01:41,Role 5,10,1.0636505460218408,0
5,B,2020-08-17 19:01:41,2020-08-17 19:05:52,Role 5,10,1.0436817472698907,1
4,H,2020-08-17 19:05:52,2020-08-17 19:10:12,Role 5,10,1.0451378055122205,3
5,E,2020-08-17 19:10:12,2020-08-17 19:13:44,Role 5,10,1.0422256890275612,1
5,F,2020-08-17 19:13:44,2020-08-17 19:17:33,Role 5,10,1.03733749349974,0
2,J,2020-08-17 19:17:33,2020-08-17 19:20:39,Role 5,10,1.3449817992719708,2
5,C,2020-08-17 19:20:39,2020-08-17 19:27:12,Role 5,10,1.0390015600624025,1
3,I,2020-08-17 19:27:12,2020-08-17 19:34:06,Role 5,10,1.0636505460218408,3
6,A,2020-08-17 19:34:06,2020-08-17 19:39:32,Role 5,11,1.0431617264690587,1
5,D,2020-08-17 19:39:32,2020-08-17 19:48:34,Role 5,11,1.040665626625065,2
2,K,2020-08-17 19:48:34,2020-08-17 19:51:41,Role 5,10,1.0498179927197089,1
3,J,2020-08-17 19:51:41,2020-08-17 19:54:42,Role 5,11,1.3449817992719708,3
5,H,2020-08-17 19:54:42,2020-08-17 19:59:02,Role 5,11,1.0451378055122205,2
2,M,2020-08-17 20:03:31,2020-08-17 20:06:32,Role 5,11,1.015600624024961,2
3,K,2020-08-17 20:06:32,2020-08-17 20:09:32,Role 5,11,1.0498179927197089,1
1,Y,2020-08-17 18:36:34,2020-08-17 20:11:22,Role 3,10,1.0230889235569423,0
1,Z,2020-08-17 20:11:34,2020-08-17 20:16:24,Role 3,11,1.0908996359854395,0
7,A,2020-08-17 20:18:21,2020-08-17 20:23:51,Role 5,12,1.0431617264690587,0
3,N,2020-08-17 20:23:51,2020-08-17 20:26:37,Role 5,11,1.0142485699427977,0
6,B,2020-08-17 20:26:37,2020-08-17 20:30:47,Role 5,11,1.0436817472698907,2
6,E,2020-08-17 20:30:47,2020-08-17 20:34:17,Role 5,12,1.0422256890275612,0
6,F,2020-08-17 20:34:17,2020-08-17 20:38:05,Role 5,12,1.03733749349974,0
6,C,2020-08-17 20:38:05,2020-08-17 20:44:47,Role 5,12,1.0390015600624025,0
4,G,2020-08-17 20:44:47,2020-08-17 20:45:54,Role 5,10,1.0420176807072283,1
6,D,2020-08-17 20:45:54,2020-08-17 20:55:20,Role 5,12,1.040665626625065,1
6,H,2020-08-17 20:55:20,2020-08-17 20:59:44,Role 5,12,1.0451378055122205,0
4,I,2020-08-17 21:11:31,2020-08-17 21:18:00,Role 5,12,1.0636505460218408,1
7,B,2020-08-17 21:18:00,2020-08-17 21:22:10,Role 5,12,1.0436817472698907,2
7,E,2020-08-17 21:22:10,2020-08-17 21:25:40,Role 5,12,1.0422256890275612,0
7,F,2020-08-17 21:25:40,2020-08-17 21:29:27,Role 5,12,1.03733749349974,0
4,J,2020-08-17 21:29:27,2020-08-17 21:32:13,Role 5,12,1.3449817992719708,1
1,AA,2020-08-17 20:16:24,2020-08-17 21:33:57,Role 3,11,1.0185127405096204,0
7,C,2020-08-17 21:32:13,2020-08-17 21:38:50,Role 5,12,1.0390015600624025,1
1,R,2020-08-17 21:33:57,2020-08-17 21:39:24,Role 2,12,1.311804472178887,0
5,G,2020-08-17 21:38:50,2020-08-17 21:39:56,Role 5,11,1.0420176807072283,0
2,U,2020-08-17 20:07:40,2020-08-17 21:40:25,Role 4,11,1.022464898595944,0
1,S,2020-08-17 21:39:24,2020-08-17 21:43:20,Role 2,12,1.0640665626625065,0
2,V,2020-08-17 21:40:25,2020-08-17 21:44:42,Role 4,12,1.0934997399895996,0
1,T,2020-08-17 21:43:20,2020-08-17 21:45:29,Role 2,12,1.0728029121164846,0
7,D,2020-08-17 21:39:56,2020-08-17 21:49:27,Role 5,12,1.040665626625065,1
4,P,2020-08-17 21:49:27,2020-08-17 21:52:02,Role 5,12,1.0064482579303171,2
7,H,2020-08-17 21:52:02,2020-08-17 21:56:34,Role 5,11,1.0451378055122205,1
