caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,A,2020-08-17 14:34:13,2020-08-17 14:40:46,Role 5,5,2.008450704225352,0
1,B,2020-08-17 15:06:41,2020-08-17 15:09:38,Role 5,5,2.028169014084507,0
1,E,2020-08-17 15:09:58,2020-08-17 15:12:12,Role 5,5,2.0140845070422535,0
1,F,2020-08-17 15:12:27,2020-08-17 15:15:18,Role 5,5,2.0253521126760563,0
1,C,2020-08-17 15:15:35,2020-08-17 15:22:16,Role 5,5,2.0140845070422535,0
2,A,2020-08-17 15:22:16,2020-08-17 15:28:49,Role 5,6,2.008450704225352,1
1,D,2020-08-17 15:28:49,2020-08-17 15:37:52,Role 5,6,2.0225352112676056,1
2,B,2020-08-17 15:54:23,2020-08-17 15:57:17,Role 5,6,2.028169014084507,1
1,H,2020-08-17 15:57:17,2020-08-17 16:00:39,Role 5,6,2.028169014084507,1
2,E,2020-08-17 16:00:39,2020-08-17 16:02:52,Role 5,6,2.0140845070422535,1
1,G,2020-08-17 17:04:14,2020-08-17 17:04:47,Role 5,6,2.0338028169014084,1
2,F,2020-08-17 17:04:47,2020-08-17 17:07:38,Role 5,6,2.0253521126760563,1
3,A,2020-08-17 17:07:38,2020-08-17 17:14:09,Role 5,7,2.008450704225352,2
1,I,2020-08-17 17:30:03,2020-08-17 17:38:45,Role 5,7,2.0405405405405403,2
2,C,2020-08-17 17:38:45,2020-08-17 17:45:28,Role 5,7,2.0140845070422535,2
3,B,2020-08-17 17:45:28,2020-08-17 17:48:18,Role 5,7,2.028169014084507,2
4,A,2020-08-17 17:48:18,2020-08-17 17:54:49,Role 5,8,2.008450704225352,3
1,J,2020-08-17 17:54:49,2020-08-17 17:54:49,Role 5,8,2.0367504835589942,3
2,D,2020-08-17 17:54:49,2020-08-17 18:03:54,Role 5,8,2.0225352112676056,3
3,E,2020-08-17 18:03:54,2020-08-17 18:06:05,Role 5,8,2.0140845070422535,3
4,B,2020-08-17 18:22:52,2020-08-17 18:25:40,Role 5,8,2.028169014084507,3
1,K,2020-08-17 18:25:40,2020-08-17 18:35:13,Role 5,8,2.025974025974026,3
2,H,2020-08-17 18:35:13,2020-08-17 18:38:36,Role 5,8,2.028169014084507,3
3,F,2020-08-17 18:38:36,2020-08-17 18:41:27,Role 5,8,2.0253521126760563,3
4,E,2020-08-17 18:41:27,2020-08-17 18:43:37,Role 5,8,2.0140845070422535,3
5,A,2020-08-17 18:43:37,2020-08-17 18:50:07,Role 5,9,2.008450704225352,4
1,N,2020-08-17 18:50:07,2020-08-17 18:57:27,Role 5,9,2.052631578947368,4
2,G,2020-08-17 19:56:25,2020-08-17 19:56:55,Role 5,9,2.0338028169014084,4
3,C,2020-08-17 19:56:55,2020-08-17 20:03:49,Role 5,9,2.0140845070422535,4
4,F,2020-08-17 20:03:49,2020-08-17 20:06:42,Role 5,9,2.0253521126760563,4
5,B,2020-08-17 20:06:42,2020-08-17 20:09:26,Role 5,9,2.028169014084507,4
2,I,2020-08-17 20:14:30,2020-08-17 20:23:52,Role 5,9,2.0405405405405403,3
3,D,2020-08-17 20:23:52,2020-08-17 20:33:29,Role 5,9,2.0225352112676056,3
4,C,2020-08-17 20:33:29,2020-08-17 20:40:36,Role 5,9,2.0140845070422535,3
5,E,2020-08-17 20:40:36,2020-08-17 20:42:46,Role 5,9,2.0140845070422535,3
6,A,2020-08-17 20:42:46,2020-08-17 20:49:07,Role 5,10,2.008450704225352,4
2,J,2020-08-17 20:49:07,2020-08-17 20:49:07,Role 5,10,2.0367504835589942,4
3,H,2020-08-17 20:49:07,2020-08-17 20:52:37,Role 5,10,2.028169014084507,4
1,Y,2020-08-17 18:58:17,2020-08-17 20:56:38,Role 3,9,2.017543859649123,0
1,Z,2020-08-17 20:57:16,2020-08-17 21:02:02,Role 3,10,2.114035087719298,0
4,D,2020-08-17 20:52:37,2020-08-17 21:02:10,Role 5,10,2.0225352112676056,4
5,F,2020-08-17 21:02:10,2020-08-17 21:05:05,Role 5,10,2.0253521126760563,4
6,B,2020-08-17 21:27:12,2020-08-17 21:29:51,Role 5,10,2.028169014084507,4
2,K,2020-08-17 21:29:51,2020-08-17 21:40:51,Role 5,10,2.025974025974026,4
3,G,2020-08-17 22:11:03,2020-08-17 22:11:26,Role 5,10,2.0338028169014084,4
4,H,2020-08-17 22:11:26,2020-08-17 22:14:56,Role 5,10,2.028169014084507,4
5,C,2020-08-17 22:14:56,2020-08-17 22:22:05,Role 5,10,2.0140845070422535,4
6,E,2020-08-17 22:22:05,2020-08-17 22:24:15,Role 5,10,2.0140845070422535,4
2,N,2020-08-17 22:24:15,2020-08-17 22:33:44,Role 5,10,2.052631578947368,4
1,AA,2020-08-17 21:02:58,2020-08-17 22:40:24,Role 3,10,2.0701754385964914,0
3,I,2020-08-17 22:33:44,2020-08-17 22:43:32,Role 5,10,2.0405405405405403,4
1,R,2020-08-17 22:41:30,2020-08-17 22:47:14,Role 2,10,2.1288659793814433,0
1,S,2020-08-17 22:48:19,2020-08-17 22:53:09,Role 2,10,2.0618556701030926,0
1,T,2020-08-17 22:53:50,2020-08-17 22:55:23,Role 2,10,2.09020618556701,0
4,G,2020-08-17 23:35:22,2020-08-17 23:35:43,Role 5,10,2.0338028169014084,4
5,D,2020-08-17 23:35:43,2020-08-17 23:45:26,Role 5,10,2.0225352112676056,4
6,F,2020-08-17 23:45:26,2020-08-17 23:48:23,Role 5,10,2.0253521126760563,4
3,J,2020-08-17 23:48:23,2020-08-17 23:48:23,Role 5,10,2.0367504835589942,3
1,I,2020-08-17 23:48:23,2020-08-17 23:50:52,Role 5,10,2.0405405405405403,4
4,I,2020-08-17 23:54:11,2020-08-18 00:03:55,Role 5,10,2.0405405405405403,4
5,H,2020-08-18 00:03:55,2020-08-18 00:07:43,Role 5,10,2.028169014084507,4
6,C,2020-08-18 00:07:43,2020-08-18 00:15:53,Role 5,10,2.0140845070422535,4
3,K,2020-08-18 00:15:53,2020-08-18 00:29:59,Role 5,10,2.025974025974026,4
1,J,2020-08-18 00:29:59,2020-08-18 00:31:19,Role 5,10,2.0367504835589942,4
7,A,2020-08-18 00:31:19,2020-08-18 00:37:43,Role 5,11,2.008450704225352,5
4,J,2020-08-18 00:37:43,2020-08-18 00:37:43,Role 5,11,2.0367504835589942,5
2,Y,2020-08-17 22:34:28,2020-08-18 00:41:44,Role 3,10,2.017543859649123,0
2,Z,2020-08-18 00:42:22,2020-08-18 00:46:59,Role 3,11,2.114035087719298,0
5,G,2020-08-18 01:19:33,2020-08-18 01:19:33,Role 5,11,2.0338028169014084,5
6,D,2020-08-18 01:19:33,2020-08-18 01:30:20,Role 5,11,2.0225352112676056,5
3,M,2020-08-18 01:30:20,2020-08-18 01:42:36,Role 5,11,2.0265486725663715,5
1,K,2020-08-18 01:42:36,2020-08-18 01:45:46,Role 5,11,2.025974025974026,5
7,B,2020-08-18 01:45:46,2020-08-18 01:48:48,Role 5,11,2.028169014084507,5
4,K,2020-08-18 01:48:48,2020-08-18 02:02:00,Role 5,11,2.025974025974026,5
2,AA,2020-08-18 00:48:16,2020-08-18 02:05:58,Role 3,11,2.0701754385964914,0
5,I,2020-08-18 02:02:00,2020-08-18 02:12:51,Role 5,11,2.0405405405405403,5
2,R,2020-08-18 02:07:11,2020-08-18 02:13:26,Role 2,11,2.1288659793814433,0
6,H,2020-08-18 02:12:51,2020-08-18 02:16:21,Role 5,11,2.028169014084507,5
2,S,2020-08-18 02:14:02,2020-08-18 02:18:52,Role 2,11,2.0618556701030926,0
1,N,2020-08-18 02:16:21,2020-08-18 02:20:16,Role 5,11,2.052631578947368,4
2,T,2020-08-18 02:18:52,2020-08-18 02:20:53,Role 2,11,2.09020618556701,0
7,E,2020-08-18 02:20:16,2020-08-18 02:22:38,Role 5,11,2.0140845070422535,4
4,N,2020-08-18 02:22:38,2020-08-18 02:35:29,Role 5,11,2.052631578947368,4
5,J,2020-08-18 02:35:29,2020-08-18 02:35:29,Role 5,11,2.0367504835589942,4
1,Y,2020-08-18 02:20:58,2020-08-18 03:23:16,Role 3,11,2.017543859649123,0
1,Z,2020-08-18 03:24:28,2020-08-18 03:27:49,Role 3,11,2.114035087719298,0
6,G,2020-08-18 03:31:55,2020-08-18 03:32:05,Role 5,11,2.0338028169014084,4
7,F,2020-08-18 03:32:05,2020-08-18 03:35:03,Role 5,10,2.0253521126760563,3
8,A,2020-08-18 03:35:03,2020-08-18 03:41:05,Role 5,11,2.008450704225352,4
3,U,2020-08-18 01:43:16,2020-08-18 03:43:17,Role 4,11,2.0530973451327434,0
3,V,2020-08-18 03:43:48,2020-08-18 03:47:34,Role 4,11,2.079646017699115,0
5,K,2020-08-18 03:41:05,2020-08-18 03:53:24,Role 5,11,2.025974025974026,3
6,I,2020-08-18 03:53:31,2020-08-18 04:04:29,Role 5,11,2.0405405405405403,3
7,C,2020-08-18 04:04:29,2020-08-18 04:11:50,Role 5,11,2.0140845070422535,3
8,B,2020-08-18 04:16:39,2020-08-18 04:19:32,Role 5,11,2.028169014084507,3
5,M,2020-08-18 04:19:32,2020-08-18 04:32:04,Role 5,11,2.0265486725663715,3
6,J,2020-08-18 04:32:04,2020-08-18 04:32:04,Role 5,11,2.0367504835589942,3
4,Y,2020-08-18 02:36:23,2020-08-18 04:36:38,Role 3,11,3.017543859649123,0
7,D,2020-08-18 04:32:04,2020-08-18 04:40:55,Role 5,11,2.0225352112676056,3
4,Z,2020-08-18 04:37:28,2020-08-18 04:41:28,Role 3,11,2.114035087719298,0
1,AA,2020-08-18 03:30:22,2020-08-18 04:42:31,Role 3,11,2.0701754385964914,0
8,E,2020-08-18 04:40:55,2020-08-18 04:43:17,Role 5,11,2.0140845070422535,3
1,R,2020-08-18 04:45:09,2020-08-18 04:50:34,Role 2,11,2.1288659793814433,0
6,K,2020-08-18 04:43:17,2020-08-18 04:53:31,Role 5,11,2.025974025974026,2
1,S,2020-08-18 04:52:07,2020-08-18 04:56:09,Role 2,11,2.0618556701030926,0
7,H,2020-08-18 04:53:31,2020-08-18 04:56:22,Role 5,11,2.028169014084507,2
1,T,2020-08-18 04:56:37,2020-08-18 04:58:35,Role 2,11,2.09020618556701,0
8,F,2020-08-18 04:56:22,2020-08-18 04:59:23,Role 5,11,2.0253521126760563,2
3,X,2020-08-18 03:47:57,2020-08-18 05:00:43,Role 4,11,2.0442477876106198,0
3,R,2020-08-18 05:01:15,2020-08-18 05:07:14,Role 2,11,2.1288659793814433,0
3,S,2020-08-18 05:07:43,2020-08-18 05:12:26,Role 2,11,2.0618556701030926,0
6,N,2020-08-18 04:59:23,2020-08-18 05:12:31,Role 5,11,2.052631578947368,2
3,T,2020-08-18 05:12:56,2020-08-18 05:15:13,Role 2,11,2.09020618556701,0
4,AA,2020-08-18 04:42:59,2020-08-18 05:54:27,Role 3,11,2.0701754385964914,0
4,R,2020-08-18 05:55:54,2020-08-18 06:01:14,Role 2,12,2.1288659793814433,0
4,S,2020-08-18 06:02:13,2020-08-18 06:06:31,Role 2,12,2.0618556701030926,0
4,T,2020-08-18 06:07:10,2020-08-18 06:09:10,Role 2,12,2.09020618556701,0
7,G,2020-08-18 06:18:20,2020-08-18 06:18:56,Role 5,11,2.0338028169014084,2
1,I,2020-08-18 06:18:56,2020-08-18 06:21:05,Role 5,11,2.0405405405405403,3
5,U,2020-08-18 04:32:44,2020-08-18 06:25:46,Role 4,11,2.0530973451327434,0
8,C,2020-08-18 06:21:05,2020-08-18 06:27:59,Role 5,11,2.0140845070422535,3
5,V,2020-08-18 06:26:09,2020-08-18 06:29:58,Role 4,11,2.079646017699115,0
3,I,2020-08-18 06:27:59,2020-08-18 06:30:16,Role 5,11,2.0405405405405403,3
9,A,2020-08-18 06:30:16,2020-08-18 06:36:19,Role 5,12,2.008450704225352,4
7,I,2020-08-18 06:48:11,2020-08-18 06:56:52,Role 5,11,2.0405405405405403,4
1,J,2020-08-18 06:56:52,2020-08-18 06:57:51,Role 5,11,2.0367504835589942,4
6,Y,2020-08-18 05:13:17,2020-08-18 07:01:59,Role 3,11,2.017543859649123,0
6,Z,2020-08-18 07:02:54,2020-08-18 07:06:37,Role 3,12,2.114035087719298,0
8,D,2020-08-18 06:57:51,2020-08-18 07:06:54,Role 5,11,2.0225352112676056,4
3,J,2020-08-18 07:06:54,2020-08-18 07:08:02,Role 5,11,2.0367504835589942,4
9,B,2020-08-18 07:10:26,2020-08-18 07:13:19,Role 5,11,2.028169014084507,4
10,A,2020-08-18 07:13:19,2020-08-18 07:19:22,Role 5,12,2.008450704225352,5
7,J,2020-08-18 07:19:22,2020-08-18 07:19:22,Role 5,12,2.0367504835589942,5
