caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,A,2020-08-17 14:10:09,2020-08-17 14:16:42,Role 5,5,2.008450704225352,0
1,B,2020-08-17 14:42:37,2020-08-17 14:45:34,Role 5,5,2.028169014084507,0
1,E,2020-08-17 14:45:54,2020-08-17 14:48:09,Role 5,5,2.0140845070422535,0
1,F,2020-08-17 14:48:24,2020-08-17 14:51:15,Role 5,5,2.0253521126760563,0
1,C,2020-08-17 14:51:32,2020-08-17 14:58:13,Role 5,5,2.0140845070422535,0
1,D,2020-08-17 14:58:30,2020-08-17 15:07:33,Role 5,5,2.0225352112676056,0
1,H,2020-08-17 15:07:57,2020-08-17 15:11:20,Role 5,5,2.028169014084507,0
2,A,2020-08-17 15:11:20,2020-08-17 15:17:53,Role 5,6,2.008450704225352,1
1,G,2020-08-17 16:14:53,2020-08-17 16:15:27,Role 5,6,2.0338028169014084,1
2,B,2020-08-17 16:15:27,2020-08-17 16:18:21,Role 5,6,2.028169014084507,1
1,I,2020-08-17 16:40:31,2020-08-17 16:49:10,Role 5,6,2.0405405405405403,1
2,E,2020-08-17 16:49:10,2020-08-17 16:51:23,Role 5,6,2.0140845070422535,1
1,J,2020-08-17 17:00:12,2020-08-17 17:00:12,Role 5,6,2.0367504835589942,1
2,F,2020-08-17 17:00:12,2020-08-17 17:03:03,Role 5,6,2.0253521126760563,1
3,A,2020-08-17 17:03:03,2020-08-17 17:09:34,Role 5,7,2.008450704225352,2
1,P,2020-08-17 17:09:34,2020-08-17 17:19:23,Role 5,7,2.017857142857143,2
2,C,2020-08-17 17:19:23,2020-08-17 17:26:10,Role 5,7,2.0140845070422535,2
3,B,2020-08-17 17:36:24,2020-08-17 17:39:13,Role 5,7,2.028169014084507,2
4,A,2020-08-17 17:39:13,2020-08-17 17:45:49,Role 5,8,2.008450704225352,3
2,D,2020-08-17 17:45:49,2020-08-17 17:54:35,Role 5,8,2.0225352112676056,2
3,E,2020-08-17 17:54:35,2020-08-17 17:56:47,Role 5,8,2.0140845070422535,2
4,B,2020-08-17 18:13:37,2020-08-17 18:16:23,Role 5,8,2.028169014084507,2
2,H,2020-08-17 18:16:23,2020-08-17 18:19:46,Role 5,8,2.028169014084507,2
3,F,2020-08-17 18:19:46,2020-08-17 18:22:37,Role 5,8,2.0253521126760563,2
5,A,2020-08-17 18:22:37,2020-08-17 18:29:13,Role 5,9,2.008450704225352,3
4,E,2020-08-17 18:29:13,2020-08-17 18:31:22,Role 5,9,2.0140845070422535,3
1,Q,2020-08-17 17:20:47,2020-08-17 18:44:30,Role 2,8,2.017857142857143,0
1,R,2020-08-17 18:45:12,2020-08-17 19:06:39,Role 2,9,2.1288659793814433,0
1,S,2020-08-17 19:07:07,2020-08-17 19:09:06,Role 2,9,2.0618556701030926,0
1,T,2020-08-17 19:09:29,2020-08-17 19:09:43,Role 2,9,2.09020618556701,0
2,G,2020-08-17 19:38:37,2020-08-17 19:39:11,Role 5,9,2.0338028169014084,3
3,C,2020-08-17 19:39:11,2020-08-17 19:45:49,Role 5,9,2.0140845070422535,3
5,B,2020-08-17 19:45:49,2020-08-17 19:48:33,Role 5,9,2.028169014084507,3
4,F,2020-08-17 19:48:33,2020-08-17 19:51:23,Role 5,9,2.0253521126760563,3
1,I,2020-08-17 19:51:23,2020-08-17 19:54:37,Role 5,9,2.0405405405405403,4
6,A,2020-08-17 19:54:37,2020-08-17 20:01:07,Role 5,10,2.008450704225352,5
2,I,2020-08-17 20:01:07,2020-08-17 20:10:16,Role 5,10,2.0405405405405403,5
3,D,2020-08-17 20:10:16,2020-08-17 20:19:39,Role 5,10,2.0225352112676056,5
5,E,2020-08-17 20:19:39,2020-08-17 20:21:45,Role 5,10,2.0140845070422535,5
