caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,A,2020-08-17 14:05:17,2020-08-17 14:11:50,Role 5,5,2.008450704225352,0
1,B,2020-08-17 14:37:45,2020-08-17 14:40:42,Role 5,5,2.028169014084507,0
1,E,2020-08-17 14:41:02,2020-08-17 14:43:17,Role 5,5,2.0140845070422535,0
1,F,2020-08-17 14:43:32,2020-08-17 14:46:23,Role 5,5,2.0253521126760563,0
1,C,2020-08-17 14:46:40,2020-08-17 14:53:21,Role 5,5,2.0140845070422535,0
1,D,2020-08-17 14:53:38,2020-08-17 15:02:41,Role 5,5,2.0225352112676056,0
1,H,2020-08-17 15:03:05,2020-08-17 15:06:28,Role 5,5,2.028169014084507,0
1,G,2020-08-17 16:09:41,2020-08-17 16:10:15,Role 5,5,2.0338028169014084,0
2,A,2020-08-17 16:10:15,2020-08-17 16:16:46,Role 5,6,2.008450704225352,1
1,I,2020-08-17 16:35:16,2020-08-17 16:43:56,Role 5,6,2.0405405405405403,1
3,A,2020-08-17 16:43:56,2020-08-17 16:50:28,Role 5,7,2.008450704225352,2
2,B,2020-08-17 16:50:28,2020-08-17 16:53:21,Role 5,7,2.028169014084507,2
1,J,2020-08-17 16:55:02,2020-08-17 16:55:02,Role 5,7,2.0367504835589942,2
3,B,2020-08-17 17:17:18,2020-08-17 17:20:09,Role 5,7,2.028169014084507,2
2,E,2020-08-17 17:20:09,2020-08-17 17:22:21,Role 5,7,2.0140845070422535,2
1,P,2020-08-17 17:22:21,2020-08-17 17:32:11,Role 5,7,2.017857142857143,2
3,E,2020-08-17 17:32:11,2020-08-17 17:34:22,Role 5,7,2.0140845070422535,2
2,F,2020-08-17 17:34:22,2020-08-17 17:37:13,Role 5,7,2.0253521126760563,2
3,F,2020-08-17 17:37:13,2020-08-17 17:40:04,Role 5,7,2.0253521126760563,1
2,C,2020-08-17 17:40:04,2020-08-17 17:46:37,Role 5,7,2.0140845070422535,1
3,C,2020-08-17 17:46:37,2020-08-17 17:53:19,Role 5,7,2.0140845070422535,1
2,D,2020-08-17 17:53:19,2020-08-17 18:02:21,Role 5,7,2.0225352112676056,1
3,D,2020-08-17 18:02:21,2020-08-17 18:11:26,Role 5,7,2.0225352112676056,1
