caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,A,2020-08-17 14:41:59,2020-08-17 14:48:32,Role 5,5,2.008450704225352,0
1,B,2020-08-17 15:14:27,2020-08-17 15:17:24,Role 5,5,2.028169014084507,0
1,E,2020-08-17 15:17:44,2020-08-17 15:19:58,Role 5,5,2.0140845070422535,0
1,F,2020-08-17 15:20:13,2020-08-17 15:23:04,Role 5,5,2.0253521126760563,0
1,C,2020-08-17 15:23:21,2020-08-17 15:30:02,Role 5,5,2.0140845070422535,0
1,D,2020-08-17 15:30:19,2020-08-17 15:39:22,Role 5,5,2.0225352112676056,0
1,H,2020-08-17 15:39:46,2020-08-17 15:43:08,Role 5,5,2.028169014084507,0
1,G,2020-08-17 16:46:21,2020-08-17 16:46:55,Role 5,5,2.0338028169014084,0
1,I,2020-08-17 17:11:47,2020-08-17 17:20:29,Role 5,5,2.0405405405405403,0
2,A,2020-08-17 17:20:29,2020-08-17 17:26:59,Role 5,6,2.008450704225352,1
1,J,2020-08-17 17:31:30,2020-08-17 17:31:30,Role 5,6,2.0367504835589942,1
2,B,2020-08-17 17:52:33,2020-08-17 17:55:25,Role 5,6,2.028169014084507,1
1,K,2020-08-17 17:55:25,2020-08-17 18:04:42,Role 5,6,2.025974025974026,1
2,E,2020-08-17 18:04:42,2020-08-17 18:06:54,Role 5,6,2.0140845070422535,1
1,N,2020-08-17 18:06:54,2020-08-17 18:13:53,Role 5,6,2.052631578947368,1
2,F,2020-08-17 18:13:53,2020-08-17 18:16:46,Role 5,6,2.0253521126760563,1
2,C,2020-08-17 18:17:06,2020-08-17 18:24:07,Role 5,6,2.0140845070422535,0
2,D,2020-08-17 18:24:25,2020-08-17 18:33:52,Role 5,6,2.0225352112676056,0
2,H,2020-08-17 18:34:17,2020-08-17 18:37:46,Role 5,6,2.028169014084507,0
2,G,2020-08-17 19:56:27,2020-08-17 19:56:54,Role 5,6,2.0338028169014084,0
3,A,2020-08-17 19:56:54,2020-08-17 20:03:14,Role 5,7,2.008450704225352,1
1,Y,2020-08-17 18:14:43,2020-08-17 20:08:33,Role 3,6,2.017543859649123,0
4,A,2020-08-17 20:03:14,2020-08-17 20:09:34,Role 5,8,2.008450704225352,2
1,Z,2020-08-17 20:09:10,2020-08-17 20:13:50,Role 3,9,2.114035087719298,0
2,I,2020-08-17 20:15:00,2020-08-17 20:24:22,Role 5,8,2.0405405405405403,2
3,B,2020-08-17 20:38:52,2020-08-17 20:41:33,Role 5,8,2.028169014084507,2
5,A,2020-08-17 20:41:33,2020-08-17 20:47:53,Role 5,9,2.008450704225352,3
4,B,2020-08-17 20:47:53,2020-08-17 20:50:34,Role 5,9,2.028169014084507,3
2,J,2020-08-17 20:50:34,2020-08-17 20:50:34,Role 5,9,2.0367504835589942,3
3,E,2020-08-17 20:50:34,2020-08-17 20:52:45,Role 5,9,2.0140845070422535,3
